VT,LaRiva,LBU,327,0
VT,Leahy,W,7,0
VT,Maturen,W,14,0
VT,McCain,W,76,0
VT,McMullin,W,640,0
VT,Nader,W,7,0
VT,NoName,W,255,0
VT,ObamaB,W,8,0
VT,ObamaM,W,15,0
VT,Ortiz,W,8,0
VT,Osborne,W,2,0
VT,Pence,W,298,0
VT,Powell,W,25,0
VT,RandPaul,W,26,0
VT,Rice,W,18,0
VT,Romney,W,120,0
VT,RonPaul,W,25,0
VT,Rubio,W,93,0
VT,Ryan,W,208,0
VT,Sanders,W,18218,0
VT,Scattered,W,1478,0
VT,Smith,W,1,0
VT,Soltysik,W,2,0
VT,Stein,GRE,6758,0
VT,Supreme,W,10,0
VT,Tuttle,W,6,0
VT,Warren,W,13,0
VT,Weld,W,5,0
VT,White,W,2,0
VT,top2,REP_DEM,273942,3
TX,Castle,W,4261,0
TX,Cubbler,W,314,0
TX,Fox,W,45,0
TX,Hoefling,W,932,0
TX,Johnson,LIB,283492,0
TX,Kotlikoff,W,1037,0
TX,Lee,W,67,0
TX,Maturen,W,1401,0
TX,McMullin,W,42366,0
TX,Moorehead,W,122,0
TX,Morrow,W,145,0
TX,Soltysik,W,72,0
TX,Steffes,W,71,0
TX,Stein,GRE,71558,0
TX,Valdivia,W,428,0
TX,top2,REP_DEM,8562915,36
SC,Castle,CON,5765,0
SC,Johnson,LIB,49204,0
SC,McMullin,IDP,21016,0
SC,Skewes,AM,3246,0
SC,Stein,GRE,13034,0
SC,top2,REP_DEM,2010762,9
ME,Castle,W,333,0
ME,Fox,W,7,0
ME,Johnson,LIB,38105,0
ME,Kotlikoff,W,16,0
ME,McMullin,W,1887,0
ME,Stein,GI,14251,0
ME,top2,REP_DEM,693328,4
HI,Castle,CON,4508,0
HI,Johnson,LIB,15954,0
HI,Stein,GRE,12737,0
HI,top2,REP_DEM,395738,3
MN,Ball,W,24,0
MN,Bartlett,W,41,0
MN,Castle,CON,9456,0
MN,DeLaFuente,ADP,1431,0
MN,Duncan,W,1,0
MN,Gerhard,W,1,0
MN,Hartnell,W,2,0
MN,Hoefling,W,28,0
MN,Johnson,LIB,112972,0
MN,Keniston,W,31,0
MN,Kennedy,SWP,1672,0
MN,Koplitz,W,2,0
MN,Kotlikoff,W,17,0
MN,LaRiva,W,12,0
MN,Lynch,W,1,0
MN,Mallapadi,W,2,0
MN,Maturen,W,244,0
MN,McMullin,IDP,53076,0
MN,Muffoletto,W,29,0
MN,Payeur,W,2,0
MN,Roberts,W,1,0
MN,RobertsC,W,15,0
MN,Robertson,W,1,0
MN,Scattered,W,26714,0
MN,Schriner,W,4,0
MN,Schumacher,W,1,0
MN,Sidner,W,4,0
MN,Smith,W,3,0
MN,Snell,W,1,0
MN,Soltysik,W,15,0
MN,Stein,GRE,36985,0
MN,Vacek,LMN,11291,0
MN,Wettschreck,W,4,0
MN,Wharton,W,53,0
MN,White,W,10,0
MN,top2,REP_DEM,2690667,10
IN,BrownR,IND,11,0
IN,Castle,W,1937,0
IN,DeLaFuente,W,21,0
IN,Duncan,W,25,0
IN,Fox,W,1,0
IN,Hoefling,W,269,0
IN,Jackson,W,121,0
IN,Johnson,LIB,133993,0
IN,Kelly,W,44,0
IN,Kotlikoff,W,49,0
IN,Maldonado,W,7,0
IN,Mullis,W,22,0
IN,Roberts,W,148,0
IN,Soltysik,W,57,0
IN,Stein,W,7841,0
IN,top2,REP_DEM,2590412,11
DC,Johnson,LIB,4906,0
DC,Scattered,W,6551,0
DC,Stein,STG,4258,0
DC,top2,REP_DEM,295553,3
AZ,Buchanan,W,56,0
AZ,Carter,DEM,42,0
AZ,Castle,W,1058,0
AZ,Corsetti,W,3,0
AZ,DeLaFuente,W,29,0
AZ,Fox,W,14,0
AZ,Hartnell,W,11,0
AZ,Hoefling,W,85,0
AZ,In-Albon,W,24,0
AZ,Johnson,LIB,106327,0
AZ,Kotlikoff,W,52,0
AZ,Maldonado,W,20,0
AZ,McMullin,W,17449,0
AZ,Schoenke,W,4,0
AZ,Smith,W,62,0
AZ,Stein,GRE,34345,0
AZ,Steinacker,W,4,0
AZ,Tittle,W,12,0
AZ,top2,REP_DEM,2413568,11
OK,Johnson,LIB,83481,0
OK,top2,REP_DEM,1369511,7
KY,Castle,W,438,0
KY,Clark,W,2,0
KY,Cubbler,W,6,0
KY,DeLaFuente,ADP,1128,0
KY,Duncan,W,2,0
KY,Ellis,W,14,0
KY,Fox,W,1,0
KY,Hartnell,W,5,0
KY,Hoefling,W,39,0
KY,Jackson,W,18,0
KY,Johnson,LIB,53752,0
KY,Keniston,W,22,0
KY,Kotlikoff,W,8,0
KY,Ling,W,1,0
KY,Luesing,W,6,0
KY,Maldonado,W,2,0
KY,Maturen,W,155,0
KY,McMullin,IND,22780,0
KY,PerryDavid,W,4,0
KY,Schoenke,W,2,0
KY,Smith,W,9,0
KY,Stein,GRE,13913,0
KY,Stevens,W,12,0
KY,Tittle,W,1,0
KY,White,W,4,0
